packet_no,timestamp,timestamp_epoch,device,source_ip,destination_ip,protocol,length,source_port,destination_port,tcp_flags,tcp_flags_raw,seq_num,ack_num,window_size,is_syn,is_syn_ack,is_ack,is_fin,is_rst
682,12.312471,1782457534.082716,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,74,8080,38946,"SYN,ACK",18,3717810469,1852714719,65160,False,True,False,False,False
683,12.312588,1782457534.0828328,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,38946,8080,ACK,16,1852714719,3717810470,502,False,False,True,False,False
684,12.312912,1782457534.0831563,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,38946,8080,"ACK,RST",20,1852714719,3717810470,502,False,False,False,False,True
685,12.340028,1782457534.110273,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,39216,8080,SYN,2,1077554336,0,64240,True,False,False,False,False
686,12.340102,1782457534.110347,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,39216,"SYN,ACK",18,3535735454,1077554337,65160,False,True,False,False,False
687,12.340185,1782457534.1104298,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,39216,8080,ACK,16,1077554337,3535735455,502,False,False,True,False,False
688,12.340416,1782457534.1106606,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,39216,8080,"ACK,RST",20,1077554337,3535735455,502,False,False,False,False,True
689,12.354026,1782457534.1242704,02:00:00:00:00:01,203.0.113.57,172.28.5.3,TCP,54,54610,8080,SYN,2,1118351063,0,8192,True,False,False,False,False
690,12.429949,1782457534.2001936,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,46040,8080,SYN,2,1489180939,0,64240,True,False,False,False,False
691,12.429992,1782457534.2002373,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,46040,"SYN,ACK",18,1230192895,1489180940,65160,False,True,False,False,False
692,12.430069,1782457534.2003143,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,46040,8080,ACK,16,1489180940,1230192896,502,False,False,True,False,False
693,12.430261,1782457534.2005055,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,46040,8080,"ACK,RST",20,1489180940,1230192896,502,False,False,False,False,True
694,12.437396,1782457534.207641,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,74,38962,8080,SYN,2,2956279961,0,64240,True,False,False,False,False
695,12.437471,1782457534.207716,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,74,8080,38962,"SYN,ACK",18,3051517137,2956279962,65160,False,True,False,False,False
696,12.437588,1782457534.2078333,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,38962,8080,ACK,16,2956279962,3051517138,502,False,False,True,False,False
697,12.437917,1782457534.208162,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,38962,8080,"ACK,RST",20,2956279962,3051517138,502,False,False,False,False,True
698,12.464863,1782457534.2351074,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,39228,8080,SYN,2,3043573515,0,64240,True,False,False,False,False
699,12.464909,1782457534.235154,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,39228,"SYN,ACK",18,2228921581,3043573516,65160,False,True,False,False,False
700,12.464965,1782457534.2352102,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,39228,8080,ACK,16,3043573516,2228921582,502,False,False,True,False,False
701,12.465152,1782457534.2353969,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,39228,8080,"ACK,RST",20,3043573516,2228921582,502,False,False,False,False,True
