packet_no,timestamp,timestamp_epoch,device,source_ip,destination_ip,protocol,length,source_port,destination_port,tcp_flags,tcp_flags_raw,seq_num,ack_num,window_size,is_syn,is_syn_ack,is_ack,is_fin,is_rst
653,8.819074,1782457670.5058005,02:00:00:00:00:01,203.0.113.7,172.28.5.3,TCP,54,57701,8080,SYN,2,2959764669,0,8192,True,False,False,False,False
654,8.819117,1782457670.5058434,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,58,8080,57748,"SYN,ACK",18,1994744771,907869006,64240,False,True,False,False,False
655,8.8192,1782457670.5059268,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,57748,8080,RST,4,907869006,0,0,False,False,False,False,True
656,8.840816,1782457670.5275424,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,57707,8080,SYN,2,3913599149,0,8192,True,False,False,False,False
657,8.840905,1782457670.527632,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,58,8080,57707,"SYN,ACK",18,1897892936,3913599150,64240,False,True,False,False,False
658,8.84096,1782457670.5276866,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,57707,8080,RST,4,3913599150,0,0,False,False,False,False,True
659,8.842011,1782457670.5287378,02:00:00:00:00:01,203.0.113.52,172.28.5.3,TCP,54,49810,8080,SYN,2,1473352452,0,8192,True,False,False,False,False
660,8.867685,1782457670.5544114,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,63284,8080,SYN,2,2779586673,0,8192,True,False,False,False,False
661,8.86781,1782457670.5545368,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,58,8080,63284,"SYN,ACK",18,532703165,2779586674,64240,False,True,False,False,False
662,8.867896,1782457670.5546222,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,63284,8080,RST,4,2779586674,0,0,False,False,False,False,True
663,8.869241,1782457670.555968,02:00:00:00:00:01,198.51.100.106,172.28.5.3,TCP,54,50689,8080,SYN,2,1595671832,0,8192,True,False,False,False,False
664,8.89138,1782457670.5781062,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,57352,8080,SYN,2,3343711911,0,8192,True,False,False,False,False
665,8.891483,1782457670.5782092,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,58,8080,57352,"SYN,ACK",18,1953096553,3343711912,64240,False,True,False,False,False
